TPI,ART Link Max,ART Link Mid,Base Infectivity,Infmrl Condoms Late,Infmrl Form Rate,Infrml Condom Mid,Infrml Condom Rate,Mrtl Condom Max,Mrtl Condom Mid,Mrtl Condom Rate,Mrtl Form Rate,PreART Link Max,PreART Link Mid,PreART Link Min,SeedYr HIGH,Sexual Debut Age Female Weibull Heterogeneity,Sexual Debut Age Female Weibull Scale,Sexual Debut Age Male Weibull Heterogeneity,Sexual Debut Age Male Weibull Scale,Swaziland: Infmrl Condoms Late,Swaziland: LOW Risk,Swaziland: Trns Condoms Late,Trns Condom Late,Trns Condom Mid,Trns Condom Rate,Trns Form Rate,Male_To_Female_Relative_Infectivity_Multipliers,Nodes.0.Society.INFORMAL.Pair_Formation_Parameters.Formation_Rate_Constant,Nodes.0.Society.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Max,Nodes.0.Society.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Mid,Nodes.0.Society.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Rate,Nodes.0.Society.MARITAL.Pair_Formation_Parameters.Formation_Rate_Constant,Nodes.0.Society.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Max,Nodes.0.Society.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Mid,Nodes.0.Society.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Rate,Nodes.0.Society.TRANSITORY.Pair_Formation_Parameters.Formation_Rate_Constant,Nodes.0.Society.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Max,Nodes.0.Society.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Mid,Nodes.0.Society.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Actual_IndividualIntervention_Config__KP_ART_Link.Ramp_Max,[BUILDER] Actual_IndividualIntervention_Config__KP_ART_Link.Ramp_MidYear,[BUILDER] Actual_IndividualIntervention_Config__KP_PreART_Link.Ramp_Max,[BUILDER] Actual_IndividualIntervention_Config__KP_PreART_Link.Ramp_MidYear,[BUILDER] Actual_IndividualIntervention_Config__KP_PreART_Link.Ramp_Min,[BUILDER] Society__KP_Defaults.INFORMAL.Pair_Formation_Parameters.Formation_Rate_Constant,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Mid,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Society__KP_Defaults.MARITAL.Pair_Formation_Parameters.Formation_Rate_Constant,[BUILDER] Society__KP_Defaults.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Defaults.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Mid,[BUILDER] Society__KP_Defaults.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Society__KP_Defaults.TRANSITORY.Pair_Formation_Parameters.Formation_Rate_Constant,[BUILDER] Society__KP_Defaults.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Defaults.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Mid,[BUILDER] Society__KP_Defaults.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Society__KP_Swaziland.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Swaziland.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Max
157,0.946121483,2010.109095,0.00235,0.389362013,0.001459265,1992.9499,3.162240833,0.251152512,2001.960359,2.138305295,0.000427632,0.764324032,1994.553491,0.131087994,1982.490783,0.296601066,16.71672407,0.083902863,18.0638371,0.320254455,0.683392039,0.076273848,0.674421278,1996.246812,3.283909607,0.000136986,"[4.715070620147828, 4.715070620147828, 2.9725472294129514]",0.001459265,0.320254455,1992.9499,3.162240833,0.000427632,0.251152512,2001.960359,2.138305295,0.000136986,0.076273848,1996.246812,3.283909607,0.946121483,2010.109095,0.764324032,1994.553491,0.131087994,0.001459265,0.389362013,1992.9499,3.162240833,0.000427632,0.251152512,2001.960359,2.138305295,0.000136986,0.674421278,1996.246812,3.283909607,0.320254455,0.076273848
158,0.946356855,2011,0.002334738,0.42595714,0.001091946,1992.987947,3.11685782,0.227806747,2000.932167,2.518053573,0.000518612,0.872667847,1993.071746,0.098452581,1982.861651,0.339384857,16.7456315,0.048511004,17.18109319,0.39737074,0.704935182,0.100853399,0.747278464,1994.631976,2.299453543,0.000136986,"[4.730760842731853, 4.730760842731853, 2.9930691758238335]",0.001091946,0.39737074,1992.987947,3.11685782,0.000518612,0.227806747,2000.932167,2.518053573,0.000136986,0.100853399,1994.631976,2.299453543,0.946356855,2011,0.872667847,1993.071746,0.098452581,0.001091946,0.42595714,1992.987947,3.11685782,0.000518612,0.227806747,2000.932167,2.518053573,0.000136986,0.747278464,1994.631976,2.299453543,0.39737074,0.100853399
159,0.947816828,2010.731262,0.00228756,0.44424091,0.001418732,1990.948863,3.14856951,0.29000958,2001.791685,2.314737566,0.00030427,0.783316654,1994.119866,0.004757836,1984.416059,0.33899452,16.4315461,0.058218194,16.06255762,0.308343613,0.731774862,0.102982624,0.639997034,1996.73534,3.600286018,0.000136986,"[4.62198342545773, 4.62198342545773, 2.352304299253992]",0.001418732,0.308343613,1990.948863,3.14856951,0.00030427,0.29000958,2001.791685,2.314737566,0.000136986,0.102982624,1996.73534,3.600286018,0.947816828,2010.731262,0.783316654,1994.119866,0.004757836,0.001418732,0.44424091,1990.948863,3.14856951,0.00030427,0.29000958,2001.791685,2.314737566,0.000136986,0.639997034,1996.73534,3.600286018,0.308343613,0.102982624
160,0.952581594,2010.607002,0.002268322,0.438705973,0.001451725,1991.424417,3.314278877,0.192248732,2002.183535,2.739371323,0.000636539,0.870823264,1994.756897,0,1983.084949,0.345935743,16.38388663,0.0525984,18.14853682,0.272539879,0.738934506,0.136527695,0.703586694,1996.878629,2.956092229,0.000136986,"[4.4903554149419564, 4.4903554149419564, 3.136440369563285]",0.001451725,0.272539879,1991.424417,3.314278877,0.000636539,0.192248732,2002.183535,2.739371323,0.000136986,0.136527695,1996.878629,2.956092229,0.952581594,2010.607002,0.870823264,1994.756897,0,0.001451725,0.438705973,1991.424417,3.314278877,0.000636539,0.192248732,2002.183535,2.739371323,0.000136986,0.703586694,1996.878629,2.956092229,0.272539879,0.136527695
161,0.952272606,2010.67988,0.002329444,0.420953516,0.001528969,1992.525789,3.012496834,0.215846177,2001.854496,2.418434048,0.000457182,0.80620739,1995.744056,0.007256419,1982.552924,0.309592429,16.30228293,0.042494848,17.49452131,0.339119744,0.730405439,0.100701789,0.702405763,1996.680484,3.003583202,0.000136986,"[4.893776180388327, 4.893776180388327, 2.8578813469186026]",0.001528969,0.339119744,1992.525789,3.012496834,0.000457182,0.215846177,2001.854496,2.418434048,0.000136986,0.100701789,1996.680484,3.003583202,0.952272606,2010.67988,0.80620739,1995.744056,0.007256419,0.001528969,0.420953516,1992.525789,3.012496834,0.000457182,0.215846177,2001.854496,2.418434048,0.000136986,0.702405763,1996.680484,3.003583202,0.339119744,0.100701789
162,0.954409349,2010.41603,0.002327836,0.421318738,0.001538492,1992.595836,2.916354672,0.217246253,2001.247288,2.269413961,0.000456716,0.827097641,1994.712188,0.046432103,1981.798732,0.299281948,16.34494123,0.053712118,17.72188303,0.346786391,0.732626749,0.125622809,0.740396469,1997.608888,2.937979268,0.000136986,"[4.684290627853847, 4.684290627853847, 2.9622055215745866]",0.001538492,0.346786391,1992.595836,2.916354672,0.000456716,0.217246253,2001.247288,2.269413961,0.000136986,0.125622809,1997.608888,2.937979268,0.954409349,2010.41603,0.827097641,1994.712188,0.046432103,0.001538492,0.421318738,1992.595836,2.916354672,0.000456716,0.217246253,2001.247288,2.269413961,0.000136986,0.740396469,1997.608888,2.937979268,0.346786391,0.125622809
163,0.958329211,2010.185353,0.002267196,0.431203698,0.001,1993.00488,3.188155986,0.208439986,2001.65569,2.297605784,0.000461999,0.81685167,1996.99824,0,1982.642283,0.292498691,16.09000544,0.068229673,17.44489096,0.365328904,0.734660207,0.067596668,0.68217909,1996.622062,3.246987715,0.000276934,"[5.462839040909581, 5.462839040909581, 2.935856565933354]",0.001,0.365328904,1993.00488,3.188155986,0.000461999,0.208439986,2001.65569,2.297605784,0.000276934,0.067596668,1996.622062,3.246987715,0.958329211,2010.185353,0.81685167,1996.99824,0,0.001,0.431203698,1993.00488,3.188155986,0.000461999,0.208439986,2001.65569,2.297605784,0.000276934,0.68217909,1996.622062,3.246987715,0.365328904,0.067596668
164,0.950641526,2010.483239,0.00235,0.407315501,0.001694503,1993.316067,2.715028985,0.135243955,2001.991838,1.935624841,0.000527943,0.856965121,1995.004307,0.081843887,1981.076868,0.292268213,16.53419039,0.04,18.25806228,0.330838031,0.75101118,0.16874569,0.724917048,1999.007123,3.387569203,0.000136986,"[4.346546226965874, 4.346546226965874, 2.3390792698217187]",0.001694503,0.330838031,1993.316067,2.715028985,0.000527943,0.135243955,2001.991838,1.935624841,0.000136986,0.16874569,1999.007123,3.387569203,0.950641526,2010.483239,0.856965121,1995.004307,0.081843887,0.001694503,0.407315501,1993.316067,2.715028985,0.000527943,0.135243955,2001.991838,1.935624841,0.000136986,0.724917048,1999.007123,3.387569203,0.330838031,0.16874569
165,0.949551558,2010.45642,0.002331438,0.414079744,0.001531273,1992.894998,3.190911317,0.218253658,2000.877204,2.474939098,0.000415883,0.840048915,1995.505804,0.069726086,1982.657206,0.294870274,16.07436913,0.04,17.27164685,0.336213204,0.753850031,0.115939813,0.734471483,1996.769674,3.068960312,0.000136986,"[4.634626042522918, 4.634626042522918, 2.8562802932019693]",0.001531273,0.336213204,1992.894998,3.190911317,0.000415883,0.218253658,2000.877204,2.474939098,0.000136986,0.115939813,1996.769674,3.068960312,0.949551558,2010.45642,0.840048915,1995.505804,0.069726086,0.001531273,0.414079744,1992.894998,3.190911317,0.000415883,0.218253658,2000.877204,2.474939098,0.000136986,0.734471483,1996.769674,3.068960312,0.336213204,0.115939813
166,0.944575914,2010.542947,0.002293385,0.404375454,0.00156154,1993.036372,2.968655271,0.223869392,2001.87735,2.598324183,0.000507904,0.81111491,1996.456717,0,1981.759847,0.323104505,16.24802365,0.04,16.77632994,0.339616507,0.758711128,0.105637581,0.70559411,1995.868242,2.42105059,0.000136986,"[4.802151687417782, 4.802151687417782, 2.480157425281469]",0.00156154,0.339616507,1993.036372,2.968655271,0.000507904,0.223869392,2001.87735,2.598324183,0.000136986,0.105637581,1995.868242,2.42105059,0.944575914,2010.542947,0.81111491,1996.456717,0,0.00156154,0.404375454,1993.036372,2.968655271,0.000507904,0.223869392,2001.87735,2.598324183,0.000136986,0.70559411,1995.868242,2.42105059,0.339616507,0.105637581
167,0.943377062,2011,0.002290039,0.410677939,0.001414155,1994.397064,2.836206803,0.201415431,2001.519197,2.898785596,0.000697172,0.754489936,1994.086921,0,1983.800344,0.341248574,16.32107724,0.04,17.25684602,0.389056885,0.746234659,0.119418821,0.632686166,1996.767922,2.973272409,0.000136986,"[4.754709142523715, 4.754709142523715, 3.0544362645530097]",0.001414155,0.389056885,1994.397064,2.836206803,0.000697172,0.201415431,2001.519197,2.898785596,0.000136986,0.119418821,1996.767922,2.973272409,0.943377062,2011,0.754489936,1994.086921,0,0.001414155,0.410677939,1994.397064,2.836206803,0.000697172,0.201415431,2001.519197,2.898785596,0.000136986,0.632686166,1996.767922,2.973272409,0.389056885,0.119418821
168,0.954294803,2010.608546,0.00235,0.425856365,0.001400081,1992.010477,3.026557675,0.187164491,2001.366211,2.327148613,0.000445167,0.713831337,1995.59026,0.081927801,1981.642488,0.350708244,16.04867381,0.04,17.94763917,0.330027656,0.741179549,0.107514321,0.751058105,1995.658729,3.346250632,0.000136986,"[4.628675280998529, 4.628675280998529, 2.9579069186975953]",0.001400081,0.330027656,1992.010477,3.026557675,0.000445167,0.187164491,2001.366211,2.327148613,0.000136986,0.107514321,1995.658729,3.346250632,0.954294803,2010.608546,0.713831337,1995.59026,0.081927801,0.001400081,0.425856365,1992.010477,3.026557675,0.000445167,0.187164491,2001.366211,2.327148613,0.000136986,0.751058105,1995.658729,3.346250632,0.330027656,0.107514321
169,0.95515659,2010.7156,0.002311406,0.423283718,0.001479397,1992.150527,3.155963889,0.224824464,2002.025809,2.255781975,0.000434449,0.818366484,1995.257125,0.018765353,1982.712626,0.294183025,16.31937585,0.049494171,17.26110037,0.344903616,0.736697529,0.097810766,0.682998698,1996.142351,3.118621155,0.000136986,"[5.239332020285505, 5.239332020285505, 2.931948056001076]",0.001479397,0.344903616,1992.150527,3.155963889,0.000434449,0.224824464,2002.025809,2.255781975,0.000136986,0.097810766,1996.142351,3.118621155,0.95515659,2010.7156,0.818366484,1995.257125,0.018765353,0.001479397,0.423283718,1992.150527,3.155963889,0.000434449,0.224824464,2002.025809,2.255781975,0.000136986,0.682998698,1996.142351,3.118621155,0.344903616,0.097810766
170,0.955011742,2010.395523,0.00235,0.434154263,0.001209376,1993.126252,2.85590521,0.196790993,2001.476259,1.9307449,0.00046519,0.742471603,1996.303714,0.07559564,1983.506894,0.317858617,16.07684559,0.043005807,17.36956881,0.357618234,0.72331793,0.144130487,0.627190714,1995.821105,2.940339404,0.000136986,"[4.924166116663221, 4.924166116663221, 2.699205163224332]",0.001209376,0.357618234,1993.126252,2.85590521,0.00046519,0.196790993,2001.476259,1.9307449,0.000136986,0.144130487,1995.821105,2.940339404,0.955011742,2010.395523,0.742471603,1996.303714,0.07559564,0.001209376,0.434154263,1993.126252,2.85590521,0.00046519,0.196790993,2001.476259,1.9307449,0.000136986,0.627190714,1995.821105,2.940339404,0.357618234,0.144130487
171,0.946509836,2011,0.002332448,0.421353489,0.001068601,1992.756017,2.973176594,0.259262043,2002.676205,2.026043241,0.000222941,0.842499563,1995.233278,0,1982.832722,0.293474913,16.11051449,0.04,16.84611053,0.268375395,0.730103063,0.071523288,0.75025979,1995.119696,2.948679012,0.000136986,"[4.426654116729238, 4.426654116729238, 2.813087093741736]",0.001068601,0.268375395,1992.756017,2.973176594,0.000222941,0.259262043,2002.676205,2.026043241,0.000136986,0.071523288,1995.119696,2.948679012,0.946509836,2011,0.842499563,1995.233278,0,0.001068601,0.421353489,1992.756017,2.973176594,0.000222941,0.259262043,2002.676205,2.026043241,0.000136986,0.75025979,1995.119696,2.948679012,0.268375395,0.071523288
172,0.959867592,2010.484317,0.002275881,0.418316848,0.001569122,1991.996289,2.872014723,0.23959492,2001.705603,2.508394592,0.000519408,0.852312118,1993.233611,0,1982.496253,0.366999919,16.37894925,0.04,17.58905974,0.334614747,0.737471283,0.098325376,0.69829113,1998.17245,2.915081906,0.000136986,"[4.9381169065651855, 4.9381169065651855, 2.7592900914335496]",0.001569122,0.334614747,1991.996289,2.872014723,0.000519408,0.23959492,2001.705603,2.508394592,0.000136986,0.098325376,1998.17245,2.915081906,0.959867592,2010.484317,0.852312118,1993.233611,0,0.001569122,0.418316848,1991.996289,2.872014723,0.000519408,0.23959492,2001.705603,2.508394592,0.000136986,0.69829113,1998.17245,2.915081906,0.334614747,0.098325376
173,0.952272606,2010.67988,0.002329444,0.420953516,0.001528969,1992.525789,3.012496834,0.215846177,2001.854496,2.418434048,0.000457182,0.80620739,1995.744056,0.007256419,1982.552924,0.309592429,16.30228293,0.042494848,17.49452131,0.339119744,0.730405439,0.100701789,0.702405763,1996.680484,3.003583202,0.000136986,"[4.893776180388327, 4.893776180388327, 2.8578813469186026]",0.001528969,0.339119744,1992.525789,3.012496834,0.000457182,0.215846177,2001.854496,2.418434048,0.000136986,0.100701789,1996.680484,3.003583202,0.952272606,2010.67988,0.80620739,1995.744056,0.007256419,0.001528969,0.420953516,1992.525789,3.012496834,0.000457182,0.215846177,2001.854496,2.418434048,0.000136986,0.702405763,1996.680484,3.003583202,0.339119744,0.100701789
174,0.949981903,2010.860731,0.002349047,0.408667774,0.001451244,1992.392563,2.904107559,0.227549832,2001.777716,2.464649582,0.000450374,0.807220868,1994.898378,0.0116065,1983.091944,0.291263245,16.38984787,0.041767705,17.45493648,0.329703433,0.7272954,0.106664745,0.673083727,1996.5515,3.011108093,0.000136986,"[4.666400866340663, 4.666400866340663, 2.8294022153038325]",0.001451244,0.329703433,1992.392563,2.904107559,0.000450374,0.227549832,2001.777716,2.464649582,0.000136986,0.106664745,1996.5515,3.011108093,0.949981903,2010.860731,0.807220868,1994.898378,0.0116065,0.001451244,0.408667774,1992.392563,2.904107559,0.000450374,0.227549832,2001.777716,2.464649582,0.000136986,0.673083727,1996.5515,3.011108093,0.329703433,0.106664745
175,0.953098017,2010.992318,0.002295388,0.422861396,0.001569554,1991.020952,2.839571686,0.268756,2003.206318,2.594762077,0.000427773,0.80879803,1995.457226,0,1981.801174,0.322397695,16.31518498,0.058482755,16.96799904,0.323184129,0.757798944,0.106602042,0.699680585,1997.92406,3.274055787,0.000136986,"[4.371998222821624, 4.371998222821624, 2.5822480811140225]",0.001569554,0.323184129,1991.020952,2.839571686,0.000427773,0.268756,2003.206318,2.594762077,0.000136986,0.106602042,1997.92406,3.274055787,0.953098017,2010.992318,0.80879803,1995.457226,0,0.001569554,0.422861396,1991.020952,2.839571686,0.000427773,0.268756,2003.206318,2.594762077,0.000136986,0.699680585,1997.92406,3.274055787,0.323184129,0.106602042
176,0.946259496,2010.893008,0.00231169,0.430460961,0.001227599,1992.119589,3.049594964,0.221526763,2000.948551,2.55827084,0.000435925,0.778377388,1996.379069,0.022015449,1981.137194,0.302446907,16.30931122,0.051465041,17.15702027,0.31805483,0.734263312,0.091201337,0.694445786,1997.370181,2.975033901,0.000136986,"[5.44366986912244, 5.44366986912244, 2.9606460549985316]",0.001227599,0.31805483,1992.119589,3.049594964,0.000435925,0.221526763,2000.948551,2.55827084,0.000136986,0.091201337,1997.370181,2.975033901,0.946259496,2010.893008,0.778377388,1996.379069,0.022015449,0.001227599,0.430460961,1992.119589,3.049594964,0.000435925,0.221526763,2000.948551,2.55827084,0.000136986,0.694445786,1997.370181,2.975033901,0.31805483,0.091201337
177,0.965764442,2010.184756,0.002327234,0.398118444,0.001154668,1992.629654,2.867057767,0.177820699,2001.981916,2.755499944,0.000511988,0.798920403,1996.440827,0,1980.996011,0.321982842,16.13918874,0.053979677,17.01318099,0.35546556,0.729428632,0.146690593,0.771706569,1995.794598,3.21521532,0.000136986,"[5.304652873902638, 5.304652873902638, 2.9577838956768168]",0.001154668,0.35546556,1992.629654,2.867057767,0.000511988,0.177820699,2001.981916,2.755499944,0.000136986,0.146690593,1995.794598,3.21521532,0.965764442,2010.184756,0.798920403,1996.440827,0,0.001154668,0.398118444,1992.629654,2.867057767,0.000511988,0.177820699,2001.981916,2.755499944,0.000136986,0.771706569,1995.794598,3.21521532,0.35546556,0.146690593
178,0.953150929,2010.701143,0.002315023,0.403996699,0.001391169,1992.672426,2.997150629,0.215653321,2001.416445,2.406829244,0.00046808,0.806530312,1995.211526,0,1982.882087,0.314552818,16.46979819,0.04,17.468101,0.344876526,0.731192518,0.109576836,0.719719634,1996.79435,2.786230333,0.000141325,"[4.846534699281717, 4.846534699281717, 2.757053654000443]",0.001391169,0.344876526,1992.672426,2.997150629,0.00046808,0.215653321,2001.416445,2.406829244,0.000141325,0.109576836,1996.79435,2.786230333,0.953150929,2010.701143,0.806530312,1995.211526,0,0.001391169,0.403996699,1992.672426,2.997150629,0.00046808,0.215653321,2001.416445,2.406829244,0.000141325,0.719719634,1996.79435,2.786230333,0.344876526,0.109576836
179,0.954925435,2011,0.002284015,0.399234032,0.001228125,1992.066357,3.077230788,0.2172462,2001.370687,2.186477342,0.000503106,0.827136696,1997.660035,0,1984.085893,0.331312827,16.3401917,0.057551545,17.40057089,0.356591931,0.710850187,0.072774975,0.69940669,1997.121176,3.540450227,0.000136986,"[5.427598866287451, 5.427598866287451, 2.885020015482111]",0.001228125,0.356591931,1992.066357,3.077230788,0.000503106,0.2172462,2001.370687,2.186477342,0.000136986,0.072774975,1997.121176,3.540450227,0.954925435,2011,0.827136696,1997.660035,0,0.001228125,0.399234032,1992.066357,3.077230788,0.000503106,0.2172462,2001.370687,2.186477342,0.000136986,0.69940669,1997.121176,3.540450227,0.356591931,0.072774975
180,0.951249692,2010.814513,0.002319808,0.385781746,0.00132817,1992.597517,2.947949918,0.193108887,2001.435857,2.468532851,0.000595644,0.792507194,1997.115275,0.012494961,1982.747708,0.322382095,16.79707313,0.04,18.0443645,0.341457745,0.699768714,0.140614105,0.678196991,1997.244026,3.159491056,0.000150232,"[4.904504095237561, 4.904504095237561, 3.2445400296470215]",0.00132817,0.341457745,1992.597517,2.947949918,0.000595644,0.193108887,2001.435857,2.468532851,0.000150232,0.140614105,1997.244026,3.159491056,0.951249692,2010.814513,0.792507194,1997.115275,0.012494961,0.00132817,0.385781746,1992.597517,2.947949918,0.000595644,0.193108887,2001.435857,2.468532851,0.000150232,0.678196991,1997.244026,3.159491056,0.341457745,0.140614105
181,0.964918578,2011,0.002252929,0.48703962,0.001270172,1991.627437,3.003218775,0.264820022,2000.928412,1.689045884,0.000457843,0.745981803,1997.056203,0,1981.381219,0.339667115,15.81843808,0.087083599,18.34483448,0.361773796,0.669315665,0.128243405,0.8,1996.287547,2.436250837,0.000136986,"[4.954824766137992, 4.954824766137992, 3.509676747234293]",0.001270172,0.361773796,1991.627437,3.003218775,0.000457843,0.264820022,2000.928412,1.689045884,0.000136986,0.128243405,1996.287547,2.436250837,0.964918578,2011,0.745981803,1997.056203,0,0.001270172,0.48703962,1991.627437,3.003218775,0.000457843,0.264820022,2000.928412,1.689045884,0.000136986,0.8,1996.287547,2.436250837,0.361773796,0.128243405
182,0.952870597,2010.766877,0.002332815,0.411872677,0.001492066,1992.469048,3.04735281,0.217699836,2001.881425,2.457296296,0.000470468,0.81683202,1995.621344,0.003273215,1982.320853,0.315892084,16.26168295,0.04,17.44955332,0.344472046,0.738477175,0.104272844,0.692619708,1996.697355,2.896152864,0.000136986,"[4.812562987574323, 4.812562987574323, 2.892591141457825]",0.001492066,0.344472046,1992.469048,3.04735281,0.000470468,0.217699836,2001.881425,2.457296296,0.000136986,0.104272844,1996.697355,2.896152864,0.952870597,2010.766877,0.81683202,1995.621344,0.003273215,0.001492066,0.411872677,1992.469048,3.04735281,0.000470468,0.217699836,2001.881425,2.457296296,0.000136986,0.692619708,1996.697355,2.896152864,0.344472046,0.104272844
183,0.957324585,2011,0.00232593,0.427181615,0.001125418,1992.58496,3.529952889,0.207821001,2002.3034,2.299256652,0.000492909,0.779344393,1997.734092,0,1982.883781,0.290194052,16.78958028,0.042318915,17.5376451,0.365436818,0.708721392,0.11237325,0.632242533,1996.39359,2.559526319,0.0001837,"[5.6111264173291096, 5.6111264173291096, 3.1288880986240453]",0.001125418,0.365436818,1992.58496,3.529952889,0.000492909,0.207821001,2002.3034,2.299256652,0.0001837,0.11237325,1996.39359,2.559526319,0.957324585,2011,0.779344393,1997.734092,0,0.001125418,0.427181615,1992.58496,3.529952889,0.000492909,0.207821001,2002.3034,2.299256652,0.0001837,0.632242533,1996.39359,2.559526319,0.365436818,0.11237325
184,0.937639718,2010.960755,0.002306366,0.438756512,0.001587893,1992.186839,2.967374732,0.22150773,2001.469998,2.380804156,0.000483241,0.718734947,1998.984191,0.03544707,1981.371808,0.255260931,16.60478109,0.043757834,18.43613143,0.380867603,0.72037531,0.160978166,0.79108417,1995.999397,3.086900019,0.000145671,"[4.9689371709825485, 4.9689371709825485, 2.5749403643406414]",0.001587893,0.380867603,1992.186839,2.967374732,0.000483241,0.22150773,2001.469998,2.380804156,0.000145671,0.160978166,1995.999397,3.086900019,0.937639718,2010.960755,0.718734947,1998.984191,0.03544707,0.001587893,0.438756512,1992.186839,2.967374732,0.000483241,0.22150773,2001.469998,2.380804156,0.000145671,0.79108417,1995.999397,3.086900019,0.380867603,0.160978166
185,0.947816828,2010.731262,0.00228756,0.44424091,0.001418732,1990.948863,3.14856951,0.29000958,2001.791685,2.314737566,0.00030427,0.783316654,1994.119866,0.004757836,1984.416059,0.33899452,16.4315461,0.058218194,16.06255762,0.308343613,0.731774862,0.102982624,0.639997034,1996.73534,3.600286018,0.000136986,"[4.62198342545773, 4.62198342545773, 2.352304299253992]",0.001418732,0.308343613,1990.948863,3.14856951,0.00030427,0.29000958,2001.791685,2.314737566,0.000136986,0.102982624,1996.73534,3.600286018,0.947816828,2010.731262,0.783316654,1994.119866,0.004757836,0.001418732,0.44424091,1990.948863,3.14856951,0.00030427,0.29000958,2001.791685,2.314737566,0.000136986,0.639997034,1996.73534,3.600286018,0.308343613,0.102982624
